Date,Year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Species_name,Schnitzler_name,Valente_name,Collection_no,Plant_no,Porometer_no,Laser gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll 1,Chlorophyll 2,Chlorophyll 3,Internode_dia_ 1,Internode_dia_2,Soil depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm',PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,SLA,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,genus
8/20/2011,2011,Sneeuberg_peak_west_slope,19.15397,-32.51179,Cedarberg,PR_2039,laevis-small,Protea_laevis,Prlaev,62,5,1,1,CCM,1,12.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.79,.,.,1.51,.,.,.,.,1.654,.,13.44,13.44,2,10.7,2.52,.,0.958,0,0.606,0.606,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,493,PRLAEV,above_lateral,no,no,mammals,white_and_pink,light,NA,none,0.44910852,22.17821782,0.045089286,.,5.35,1.491749175,0.401324503,0.067261905,.,0
8/20/2011,2011,Sneeuberg_peak_west_slope,19.15397,-32.51179,Cedarberg,PR_2039,laevis-small,Protea_laevis,Prlaev,62,6,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.54,.,.,.,.,1.63,.,12.73,12.73,2.3,10.3,3.16,.,1.069,0,0.581,0.581,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,494,PRLAEV,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,21.91049914,0.04564022,.,4.47826087,1.65060241,0.377272727,0.075333857,.,0
8/20/2011,2011,Sneeuberg_peak_west_slope,19.15397,-32.51179,Cedarberg,PR_2039,laevis-small,Protea_laevis,Prlaev,62,7,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.772,.,.,.,.,0.828,.,7.99,7.99,1.9,7.4,2.26,.,1.918,0,0.284,0.284,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,495,PRLAEV,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,28.13380282,0.035544431,.,3.894736842,1.718309859,0.367875648,0.061076345,.,0
8/20/2011,2011,Sneeuberg_peak_west_slope,19.15397,-32.51179,Cedarberg,PR_2039,laevis-small,Protea_laevis,Prlaev,62,8,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.906,.,.,.,.,0.996,.,8.9,8.9,1.9,9.1,2.95,.,1.053,0,0.353,0.353,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,496,PRLAEV,above_lateral,no,no,mammals,white_and_pink,light,NA,none,.,25.21246459,0.039662921,.,4.789473684,1.566572238,0.389624724,0.062134831,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,1,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42.6,43.9,.,8.44,.,.,1.328,.,.,24,20,1.345,1.241,13.97,13.926,2.2,10.2,2.94,1.5,0.761,0,0.664,0.616,0.048,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,497,PRLAUR,erect,no,yes,birds,none,both,no,both,0.582831962,22.60698052,0.044234125,.,4.636363636,1,0.5,0.047530422,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,2,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48.7,51.7,.,6.79,.,.,1.57,.,.,16.3,14.1,1.58,1.5,17.95,17.914,2.7,10.4,2.97,1.2,0.678,0,0.8,0.766,0.034,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,498,PRLAUR,erect,no,yes,birds,none,both,no,both,0.53567168,23.38689295,0.042758993,.,3.851851852,0.9625,0.50955414,0.042896936,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,3,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61.2,49.2,.,8.26,.,.,2.088,.,.,13.6,15.4,2.1,1.988,25.29,25.226,3.4,12.1,3.97,1.6,0.69,0.5,1.028,0.978,0.05,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,499,PRLAUR,erect,no,yes,birds,none,both,no,both,0.545206114,25.79394683,0.038768786,.,3.558823529,1.031128405,0.492337165,0.0419138,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,4,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54.2,47,.,10.3,.,.,1.776,.,.,18.4,14.4,1.78,1.698,20.55,20.501,2.6,12.3,3.51,1.4,0.82,0.5,0.822,0.786,0.036,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,500,PRLAUR,erect,no,yes,birds,none,both,no,both,0.496911023,26.08251908,0.038339855,.,4.730769231,1.160583942,0.462837838,0.046423358,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,5,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.472,.,.,.,.,1.464,1.4,22.66,22.621,3.1,9.9,3.94,1,0.601,0.5,0.638,0.612,0.026,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,501,PRLAUR,erect,no,yes,birds,none,both,no,both,.,36.96176471,0.027054985,.,3.193548387,1.307210031,0.433423913,0.036804943,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,6,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.532,.,.,.,.,1.536,1.468,17.41,17.374,2.5,10.2,3.31,1.1,0.747,0,0.778,0.744,0.034,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502,PRLAUR,erect,no,yes,birds,none,both,no,both,.,23.35159946,0.042823619,.,4.08,0.969151671,0.507832898,0.043308443,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,7,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.728,.,.,.,.,1.726,1.624,19.87,19.817,2.5,11.8,3.53,1.5,0.871,0.5,0.824,0.78,0.044,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,503,PRLAUR,erect,no,yes,birds,none,both,no,both,.,25.40647436,0.039360046,.,4.72,1.097087379,0.476851852,0.045495722,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,laurifolia,Protea_laurifolia,Prlaur,63,8,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.044,.,.,.,.,3.03,2.88,31.05,30.985,3.2,14.4,4.35,1.5,0.776,0,1.594,1.528,0.066,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,504,PRLAUR,erect,no,yes,birds,none,both,no,both,.,20.27797775,0.049314582,.,4.5,0.90966123,0.523653088,0.046698873,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,1,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66.2,56.6,.,11.89,.,.,4.544,.,.,15.4,15.9,4.574,.,50.89,50.89,5.2,13.3,6.73,.,0.744,0,1.832,1.832,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,505,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.570625357,27.77838428,0.035999214,.,2.557692308,1.480349345,0.403169014,0.053291413,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,2,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57.7,60.8,.,9.05,.,.,1.408,.,.,13.3,15.5,1.412,.,19.69,19.69,3.1,8.7,4.29,.,0.628,0,0.548,0.548,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,506,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.521761316,35.93065693,0.027831386,.,2.806451613,1.569343066,0.389204545,0.043676993,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,3,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65.3,67.7,.,8.61,.,.,3.886,.,.,17.4,20.8,3.9,.,40.52,40.52,5.1,11.1,6.49,.,0.803,0,1.428,1.428,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,507,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.571333741,28.37535014,0.035241856,.,2.176470588,1.721288515,0.36747298,0.060661402,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,4,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64.5,60.6,.,8.21,.,.,2.658,.,.,15.8,15.8,2.674,.,33.81,33.81,5.1,8.8,6.48,.,0.626,0,1.016,1.016,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,508,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.592578213,33.27755906,0.030050281,.,1.725490196,1.616141732,0.382242287,0.048565513,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,5,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.388,.,.,.,.,3.414,.,40.28,40.28,4.9,11.2,8.43,.,0.692,0,1.144,1.144,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,509,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,35.20979021,0.028401192,.,2.285714286,1.961538462,0.337662338,0.05571003,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,6,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.758,.,.,.,.,2.778,.,36.14,36.14,4.3,11.1,6.58,.,0.625,0,1.076,1.076,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,510,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,33.58736059,0.029773105,.,2.581395349,1.563197026,0.390137781,0.046541229,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,7,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.09,.,.,.,.,3.106,.,40.31,40.31,4.8,10.8,9.07,.,0.616,0,1.11,1.11,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,511,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,36.31531532,0.027536591,.,2.25,1.783783784,0.359223301,0.049119325,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,nitida,Protea_nitida,Prniti,64,8,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.766,.,.,.,.,2.78,.,45.49,45.49,5.2,12.9,5.54,.,0.496,0,0.956,0.956,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,512,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,47.58368201,0.021015608,.,2.480769231,1.893305439,0.345625452,0.039788965,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,1,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,102.8,88.4,.,6.07,.,.,0.842,.,.,23.4,22.8,0.85,.,7.43,7.43,2.1,5,3.52,.,1.091,0,0.378,0.378,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,513,PRGLAB,erect,yes,yes,birds,none,both,yes,both,0.645693829,19.65608466,0.050874832,.,2.380952381,1.227513228,0.448931116,0.062449529,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,2,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95.7,85.9,.,7.6,.,.,1.086,.,.,22.1,22.9,1.094,.,10,10,2.5,5.7,5.27,.,1.088,0,0.52,0.52,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,PRGLAB,erect,yes,yes,birds,none,both,yes,both,0.703497945,19.23076923,0.052,.,2.28,1.088461538,0.478821363,0.0566,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,3,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46.4,44.3,.,7.17,.,.,0.894,.,.,13.3,11.1,0.903,.,8.87,8.87,2.3,5.4,5.84,.,0.918,0,0.432,0.432,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,515,PRGLAB,erect,yes,yes,birds,none,both,yes,both,0.643465142,20.53240741,0.048703495,.,2.347826087,1.069444444,0.483221477,0.052085682,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,4,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45.1,48.3,.,4.55,.,.,0.464,.,.,14.1,14.7,0.469,.,5.12,5.12,1.9,4.6,3.49,.,0.932,0,0.236,0.236,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,516,PRGLAB,erect,yes,yes,birds,none,both,yes,both,0.62621324,21.69491525,0.04609375,.,2.421052632,0.966101695,0.50862069,0.04453125,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,5,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.722,.,.,.,.,0.725,.,6.81,6.81,1.9,5.1,3.47,.,1.043,0,0.35,0.35,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,517,PRGLAB,erect,yes,yes,birds,none,both,yes,both,.,19.45714286,0.051395007,.,2.684210526,1.062857143,0.484764543,0.054625551,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,6,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.204,.,.,.,.,1.216,.,10.65,10.65,2.7,5.4,5.1,.,1.053,0,0.554,0.554,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,518,PRGLAB,erect,yes,yes,birds,none,both,yes,both,.,19.22382671,0.052018779,.,2,1.173285199,0.46013289,0.061032864,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,7,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.282,.,.,.,.,1.288,.,10.27,10.27,2.5,5.9,4.73,.,1.047,0,0.63,0.63,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,519,PRGLAB,erect,yes,yes,birds,none,both,yes,both,.,16.3015873,0.06134372,.,2.36,1.034920635,0.491419657,0.063485881,.,0
8/21/2011,2011,Pakhuis_Pass,18.9916,-32.13538,Cedarberg,PR_2040,glabra,Protea_glabra,Prglab,65,8,1,1,CCM,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.666,.,.,.,.,0.669,.,7.03,7.03,2.2,4.3,4.48,.,0.933,0,0.326,0.326,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,520,PRGLAB,erect,yes,yes,birds,none,both,yes,both,.,21.56441718,0.046372688,.,1.954545455,1.042944785,0.489489489,0.048364154,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,1,1,1,CCM,1,163,200,155,5,0.509027778,0,15.3,83.5,.,7.8,7.9,.,119.5,16,64.4,16.8,21.2,57.2,.,6.15,.,10,0.46,11,4,4.8,1.5,0.472,0.452,6.08,5.914,1,9.7,2.68,6.18,0.796,0,0.214,0.204,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,521,PRREPE,erect,no,yes,birds,none,both,no,both,0.585173802,28.99203922,0.034492227,24347.34307,9.7,1.14953271,0.465217391,0.040460526,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,2,1,1,CCM,1,166,185,188,5,0.513194444,0,18,73.7,.,11.7,9.8,.,94.1,14.3,142.7,14.8,11.9,27.8,.,6.37,.,13,0.34,10,4,12.5,6.2,0.342,0.322,4.7,4.517,1,7.4,2.27,8.04,0.646,0,0.162,0.154,0.008,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,522,PRREPE,erect,no,yes,birds,none,both,no,both,0.552091611,29.33436364,0.034089712,27316.14812,7.4,1.098765432,0.476470588,0.03787234,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,3,1,1,CCM,1,190,395,375,5,0.515972222,0.5,14.7,82.3,.,9,8.6,.,79.4,12.7,142.3,13.5,34.4,35.5,.,5.37,.,15,0.642,12,5,14.2,14.2,0.648,0.626,7.41,7.244,1.3,9.7,2.58,6.42,0.826,0,0.326,0.314,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,523,PRREPE,erect,no,yes,birds,none,both,no,both,0.612105989,23.07122293,0.04334404,116337.103,7.461538462,0.969325153,0.507788162,0.042645074,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,4,1,1,CCM,1,150,180,120,5,0.51875,0,14.3,84.5,.,7.8,7.9,.,84.8,11.4,88.5,12,61.5,64.2,.,8,.,8,0.982,11,7,16,15.6,0.992,0.946,12.7,12.406,2,11.1,3.37,8.73,0.806,0,0.456,0.434,0.022,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,524,PRREPE,erect,no,yes,birds,none,both,no,both,0.630049352,28.58479032,0.03498364,16964.60033,5.55,1.153508772,0.464358452,0.041417323,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,5,1,1,CCM,1,180,420,366,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,0.59,13,6,.,.,0.592,0.566,6.87,6.693,1,10.5,2.45,7.23,0.755,0,0.286,0.274,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,PRREPE,erect,no,yes,birds,none,both,no,both,.,24.4265146,0.040939119,120731.4057,10.5,1.062937063,0.484745763,0.044250364,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,6,1,1,CCM,1,140,190,222,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,0.444,12,5,.,.,0.442,0.426,6.2,6.049,1,9.7,2.15,7.03,0.724,0,0.228,0.22,0.008,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,526,PRREPE,erect,no,yes,birds,none,both,no,both,.,27.49479545,0.03637052,33128.09453,9.7,0.947368421,0.513513514,0.03483871,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,7,1,1,CCM,1,146,236,200,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0.518,11,4,.,.,0.524,0.494,7.64,7.392,1,11.1,2.38,10.44,0.781,0,0.256,0.242,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,527,PRREPE,erect,no,yes,birds,none,both,no,both,.,30.54350413,0.032740186,37070.79331,11.1,1.0234375,0.494208494,0.034293194,.,0
8/22/2011,2011,Uitkyk_Pass_1,19.10799,-32.4068,Cedarberg,PR_2041,repens,Protea_repens,Prrepe,66,8,1,1,CCM,1,108,160,102,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.5,0.538,11,5,.,.,0.548,0.53,6.67,6.549,1,9.9,2.18,5.57,0.767,0,0.274,0.262,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,528,PRREPE,erect,no,yes,birds,none,both,no,both,.,24.99455725,0.04000871,12817.69803,9.9,0.96350365,0.50929368,0.03958021,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,1,1,1,CCM,1,13,90,82,.,0.529166667,0.7,13.8,95.5,.,12,12.3,.,27.3,12,104.9,11.9,52.3,39.9,.,3.79,.,15,1.776,.,.,21.5,20,1.808,1.72,21.79,21.297,4,9.5,4.08,12.08,0.887,0,0.818,0.788,0.03,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,529,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,0.45447473,27.02682234,0.03700028,5796.238446,2.375,1.171149144,0.460585586,0.043965122,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,2,1,1,CCM,1,7,38,19,.,0.533333333,0.3,15.1,86,.,13.5,13.5,.,70.7,12.7,21.2,12.6,34.5,34.4,.,4.19,.,13,1.884,.,.,14.3,14.2,1.926,1.83,21.22,20.816,4.3,8.3,3.56,11.36,0.964,0,0.75,0.72,0.03,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,530,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,0.570259165,28.91053333,0.034589469,567.057474,1.930232558,1.512,0.398089172,0.053440151,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,3,1,1,CCM,1,10,16,50,.,0.538888889,0.8,15.2,100,.,11.1,11.6,.,37.9,12.6,117.9,12.7,38.1,47,.,3.16,.,11,2.18,.,.,26.2,17,2.226,2.136,26.02,25.578,4.3,9.4,3.58,12.35,0.991,0,0.862,0.836,0.026,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,531,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,0.531120922,30.59553828,0.032684504,628.3185307,2.186046512,1.52900232,0.395412844,0.050653344,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,4,1,1,CCM,1,11,93,60,.,0.541666667,0.7,15.6,100,.,11.7,11.9,.,34.9,12.6,47,12.4,75,77.1,.,.,.,16,1.848,.,.,35.6,31.3,1.924,1.818,22.52,22.132,4,10.5,3.15,12.33,0.891,0,0.888,0.856,0.032,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,532,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,.,25.85467874,0.038677719,4382.521752,2.625,1.081081081,0.480519481,0.042628774,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,5,1,1,CCM,1,10,87,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,0.888,.,.,.,.,0.912,0.864,11.34,11.005,2.2,7.1,2.76,12.14,0.729,0,0.45,0.432,0.018,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,533,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,.,25.47438889,0.039255112,5671.360138,3.227272727,0.973333333,0.506756757,0.038624339,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,6,1,1,CCM,1,8,68,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.5,1.854,.,.,.,.,1.922,1.79,21.31,20.866,4.3,8.1,3.3,13.46,0.819,0,0.852,0.814,0.038,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,534,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,.,25.6336855,0.039011168,1602.212253,1.88372093,1.176056338,0.459546926,0.047020178,.,0
8/22/2011,2011,Uitkyk_Pass_2,19.10799,-32.40683,Cedarberg,PR_2042,acaulos,Protea_acaulos,Pracau,67,7,1,1,CCM,1,9,70,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,1.744,.,.,.,.,1.782,1.698,19.35,18.962,3.8,8.3,4.11,9.44,0.796,0,0.782,0.756,0.026,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,535,PRACAU,below_lateral,yes,no,mammals,white_and_pink,light,NA,none,.,25.08203175,0.039869178,4123.340358,2.184210526,1.230179028,0.448394495,0.049715762,.,0
